HOUSEID,PERSONID,TDCASEID,TDTRPNUM,MSACAT,RAIL,CDIVMSAR,TRPTRANS,TRPPUB,PSGR_FLG,DRVR_FLG,VEHUSED,WHODROVE,TRPHHVEH,HHMEMDRV,URBRUR,WHYFROM,HTHUR,HBHUR,IMPTAGE,IMPTSEX,IMPTRACE,IMPTMILE,IMPTMIN,IMPTHOWN,IMPTHTYP,IMPTENTM,IMPTSTTM,IMPTTPUB,IMPTTRIP,TDMSDTRP,TPOVRLAP,AWAYHOME,DRIVER,ONTD_P1,ONTD_P2,ONTD_P3,ONTD_P4,ONTD_P5,ONTD_P6,ONTD_P7,ONTD_P8,ONTD_P9,ONTD_P10,ONTD_P11,ONTD_P12,PASSPURP,PUBTYPE,R_RELAT,TRACC1,TRACC2,TRACC3,TRACC4,TRACC5,TREGR1,TREGR2,TREGR3,TREGR4,TREGR5,WORKER,TRPHHACC,WHYTO,TDWKND,ONTD_P13,ONTD_P14,WHYTRP1S,STRTTIME,TRPDIST,ENDHOUR,TRACCTM,TRWAITTM,TRPBLKS,EDUC,OUTOFTWN,PROXY,PROXCAT,HHR_HISP,HHR_RACE,HHR_DRVR,HHR_WRKR,R_SEX,TRAVDAY,TDAYDATE,TDBOA911,SMPLAREA,SMPLFIRM,SMPLSRCE,HOMEOWN,HOMETYPE,HHR_EDUC,LANG,HHRESP,HHFAMINC,HHSIZE,URBAN,MSASIZE,CENSUS_R,CENSUS_D,HH_ONTD,NUMONTRP,DWELTIME,EDITMODE,EDITPURP,EDITSTTM,EDITENTM,EDITMILE,EDITMIN,FLGNXTDY,STRTHR,STRTMIN,ENDMIN,WHYTRP90,TRVL_MIN,WHYTRP01,TRVLCMIN,HHINCTTL,TRPNUMSQ,WTTRDNTL,EXPFLTDN,WTTRDFIN,EXPFLLTD,NONHHCNT,TRPMILES,TREGRTM,HHSTATE,HHSTFIPS,HHC_MSA,ENDTIME,VEHID,HTPPOPDN,HTHRESDN,HBPPOPDN,HBHRESDN,HBHTNRNT,HTEEMPDN,HTHTNRNT,VEHTYPE,PRMACT,R_AGEWGT,TRIPPURP,ENDTRAV,BEGTRAV,OCCAT,NUMADLT,HHVEHCNT,WRKCOUNT,R_AGE,LIF_CYC,DRVRCNT,MSAPOP
10578085,2,105780850207,7,4,2,34,2,-1,2,1,1,2,1,1,2,1,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,14,2,-1,-1,2,2015,8,20,-1,-1,-1,2,-1,2,4,2,1,1,1,1,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,1,1,5,2,2,2,2,2,2,2,20,15,30,2,15,14,15,11,7,2280605.5283,2702295.8318,2160160.5411,2460392.351,0,8.0,-1,IN,18,9999,2030,1,50,25,50,25,5,25,5,2,1,38,4,200106,200105,1,2,3,2,38,6,2,-1
10578085,2,105780850208,8,4,2,34,2,-1,2,1,1,2,1,1,2,14,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,-1,-1,12,2035,8,20,-1,-1,-1,2,-1,2,4,2,1,1,1,1,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,1,1,-1,2,2,2,2,2,2,2,20,35,55,2,20,1,20,11,8,2280605.5283,2702295.8318,2160160.5411,2460392.351,0,8.0,-1,IN,18,9999,2055,1,50,25,50,25,5,25,5,2,1,38,4,200106,200105,1,2,3,2,38,6,2,-1
10578085,3,105780850301,1,4,2,34,2,-1,1,2,1,-1,1,1,2,1,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,21,2,-1,-1,3,730,4,7,-1,-1,-1,-1,-1,2,2,2,1,1,1,1,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,3,3,210,2,2,2,2,2,2,2,7,30,35,5,5,21,5,11,1,2132862.4657,2526697.5981,2141632.9032,2491253.495,0,4.0,-1,IN,18,9999,735,1,50,25,50,25,5,25,5,2,-1,15,4,200106,200105,-1,2,3,2,15,6,2,-1
10578085,3,105780850302,2,4,2,34,2,-1,1,2,1,-1,1,1,2,21,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,-1,-1,12,1105,4,11,-1,-1,-1,-1,-1,2,2,2,1,1,1,1,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,3,3,130,2,2,2,2,2,2,2,11,5,10,5,5,1,5,11,2,2132862.4657,2526697.5981,2141632.9032,2491253.495,0,4.0,-1,IN,18,9999,1110,1,50,25,50,25,5,25,5,2,-1,15,4,200106,200105,-1,2,3,2,15,6,2,-1
10578085,3,105780850303,3,4,2,34,2,-1,1,2,1,2,1,1,2,1,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,41,2,-1,-1,6,1320,12,13,-1,-1,-1,-1,-1,2,2,2,1,1,1,1,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,4,4,21,2,2,2,2,2,2,2,13,20,49,3,29,41,29,11,3,2132862.4657,2526697.5981,2141632.9032,2491253.495,0,12.0,-1,IN,18,9999,1349,1,50,25,50,25,5,25,5,2,-1,15,2,200106,200105,-1,2,3,2,15,6,2,-1
10578085,3,105780850304,4,4,2,34,2,-1,1,2,1,2,1,1,2,41,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,41,2,-1,-1,6,1410,1,14,-1,-1,1,-1,-1,2,2,2,1,1,1,1,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,4,4,34,2,2,2,2,2,2,2,14,10,11,3,1,41,1,11,4,2132862.4657,2526697.5981,2141632.9032,2491253.495,0,0.1111111111,-1,IN,18,9999,1411,1,50,25,50,25,5,25,5,2,-1,15,5,200106,200105,-1,2,3,2,15,6,2,-1
10578085,3,105780850305,5,4,2,34,2,-1,1,2,1,2,1,1,2,41,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,41,2,-1,-1,6,1445,15,15,-1,-1,-1,-1,-1,2,2,2,1,1,1,1,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,4,4,55,2,2,2,2,2,2,2,14,45,10,3,25,41,25,11,5,2132862.4657,2526697.5981,2141632.9032,2491253.495,0,15.0,-1,IN,18,9999,1510,1,50,25,50,25,5,25,5,2,-1,15,5,200106,200105,-1,2,3,2,15,6,2,-1
10578085,3,105780850306,6,4,2,34,2,-1,1,2,1,2,1,1,2,41,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,2,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,-1,-1,12,1605,28,16,-1,-1,-1,-1,-1,2,2,2,1,1,1,1,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,4,4,-1,2,2,2,2,2,2,2,16,5,50,3,45,1,45,11,6,2132862.4657,2526697.5981,2141632.9032,2491253.495,0,28.0,-1,IN,18,9999,1650,1,50,25,50,25,5,25,5,2,-1,15,2,200106,200105,-1,2,3,2,15,6,2,-1
10578085,4,105780850401,1,4,2,34,2,-1,1,2,1,-1,1,1,2,1,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50,2,-1,-1,8,730,4,7,-1,-1,-1,-1,-1,2,1,2,1,1,1,2,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,3,3,210,2,2,2,2,2,2,2,7,30,35,10,5,50,5,11,1,2119574.3765,2525499.9966,2135648.5981,2488710.8064,0,4.0,-1,IN,18,9999,735,1,50,25,50,25,5,25,5,2,-1,12,3,200106,200105,-1,2,3,2,12,6,2,-1
10578085,4,105780850402,2,4,2,34,2,-1,1,2,1,-1,1,1,2,50,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,12,1105,4,11,-1,-1,-1,-1,-1,2,1,2,1,1,1,2,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,3,3,130,2,2,2,2,2,2,2,11,5,10,10,5,1,5,11,2,2119574.3765,2525499.9966,2135648.5981,2488710.8064,0,4.0,-1,IN,18,9999,1110,1,50,25,50,25,5,25,5,2,-1,12,3,200106,200105,-1,2,3,2,12,6,2,-1
10578085,4,105780850403,3,4,2,34,2,-1,1,2,1,2,1,1,2,1,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,41,2,-1,-1,6,1320,12,13,-1,-1,-1,-1,-1,2,1,2,1,1,1,2,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,4,4,21,2,2,2,2,2,2,2,13,20,49,3,29,41,29,11,3,2119574.3765,2525499.9966,2135648.5981,2488710.8064,0,12.0,-1,IN,18,9999,1349,1,50,25,50,25,5,25,5,2,-1,12,2,200106,200105,-1,2,3,2,12,6,2,-1
10578085,4,105780850404,4,4,2,34,2,-1,1,2,1,2,1,1,2,41,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,41,2,-1,-1,6,1410,1,14,-1,-1,1,-1,-1,2,1,2,1,1,1,2,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,4,4,34,2,2,2,2,2,2,2,14,10,11,3,1,41,1,11,4,2119574.3765,2525499.9966,2135648.5981,2488710.8064,0,0.1111111111,-1,IN,18,9999,1411,1,50,25,50,25,5,25,5,2,-1,12,5,200106,200105,-1,2,3,2,12,6,2,-1
10578085,4,105780850405,5,4,2,34,2,-1,1,2,1,2,1,1,2,41,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,41,2,-1,-1,6,1445,15,15,-1,-1,-1,-1,-1,2,1,2,1,1,1,2,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,4,4,55,2,2,2,2,2,2,2,14,45,10,3,25,41,25,11,5,2119574.3765,2525499.9966,2135648.5981,2488710.8064,0,15.0,-1,IN,18,9999,1510,1,50,25,50,25,5,25,5,2,-1,12,5,200106,200105,-1,2,3,2,12,6,2,-1
10578085,4,105780850406,6,4,2,34,2,-1,1,2,1,2,1,1,2,41,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,12,1605,28,16,-1,-1,-1,-1,-1,2,1,2,1,1,1,2,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,4,4,10,2,2,2,2,2,2,2,16,5,50,3,45,1,45,11,6,2119574.3765,2525499.9966,2135648.5981,2488710.8064,0,28.0,-1,IN,18,9999,1650,1,50,25,50,25,5,25,5,2,-1,12,2,200106,200105,-1,2,3,2,12,6,2,-1
10578085,4,105780850407,7,4,2,34,25,-1,-1,-1,-1,-1,-1,-1,2,1,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,51,2,-1,-1,8,1700,-8,17,-1,-1,-1,-1,-1,2,1,2,1,1,1,2,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,1,1,1,2,2,2,2,2,2,2,17,0,15,10,15,51,15,11,7,2119574.3765,2525499.9966,2135648.5981,2488710.8064,0,-8.0,-1,IN,18,9999,1715,-1,50,25,50,25,5,25,5,-1,-1,12,3,200106,200105,-1,2,3,2,12,6,2,-1
10578085,4,105780850408,8,4,2,34,25,-1,-1,-1,-1,-1,-1,-1,2,51,R,R,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,2,-1,-1,12,1716,-8,17,-1,-1,-1,-1,-1,2,1,2,1,1,1,2,5,200106,1,10,1,1,1,1,2,1,1,11,4,4,6,2,3,1,1,-1,2,2,2,2,2,2,2,17,16,30,10,14,1,14,11,8,2119574.3765,2525499.9966,2135648.5981,2488710.8064,0,-8.0,-1,IN,18,9999,1730,-1,50,25,50,25,5,25,5,-1,-1,12,3,200106,200105,-1,2,3,2,12,6,2,-1
12081589,1,120815890101,1,4,2,84,1,-1,2,1,1,1,1,1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,81,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,72,1,-1,-1,10,935,3,9,-1,-1,-1,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,40,2,2,2,2,2,2,2,9,35,50,4,15,72,15,10,1,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,3.0,-1,XX,XX,9999,950,1,300,150,1500,700,60,150,70,1,4,40,4,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890102,2,4,2,84,1,-1,2,1,1,1,1,1,1,72,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,54,1,-1,-1,8,1030,3,10,-1,-1,3,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,20,2,2,2,2,2,2,2,10,30,35,10,5,54,5,10,2,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,0.3333333333,-1,XX,XX,9999,1035,1,300,150,1500,700,60,150,70,1,4,40,5,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890103,3,4,2,84,1,-1,2,1,1,1,1,1,1,54,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,-1,12,1055,3,11,-1,-1,-1,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,10,2,2,2,2,2,2,2,10,55,5,4,10,1,10,10,3,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,3.0,-1,XX,XX,9999,1105,1,300,150,1500,700,60,150,70,1,4,40,3,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890104,4,4,2,84,26,-1,-1,-1,-1,-1,-1,-1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,53,1,-1,-1,8,1115,2,11,-1,-1,2,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,0,2,2,2,2,2,2,2,11,15,25,8,10,53,10,10,4,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,0.2222222222,-1,XX,XX,9999,1125,-1,300,150,1500,700,60,150,70,-1,4,40,3,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890105,5,4,2,84,26,-1,-1,-1,-1,-1,-1,-1,1,53,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,-1,12,1125,2,11,-1,-1,2,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,100,2,2,2,2,2,2,2,11,25,35,8,10,1,10,10,5,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,0.2222222222,-1,XX,XX,9999,1135,-1,300,150,1500,700,60,150,70,-1,4,40,3,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890106,6,4,2,84,1,-1,2,1,1,1,1,1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,53,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,73,1,-1,-1,10,1315,2,13,-1,-1,-1,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,10,2,2,2,2,2,2,2,13,15,25,4,10,73,10,10,6,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,2.0,-1,XX,XX,9999,1325,1,300,150,1500,700,60,150,70,1,4,40,4,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890107,7,4,2,84,1,-1,2,1,1,1,1,1,1,73,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,42,1,-1,-1,7,1335,2,13,-1,-1,-1,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,3,3,5,2,2,2,2,2,2,2,13,35,45,4,10,42,10,10,7,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,2.0,-1,XX,XX,9999,1345,1,300,150,1500,700,60,150,70,1,4,40,5,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890108,8,4,2,84,1,-1,2,1,1,1,1,1,1,42,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,-1,12,1350,2,13,-1,-1,-1,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,3,3,105,2,2,2,2,2,2,2,13,50,55,4,5,1,5,10,8,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,2.0,-1,XX,XX,9999,1355,1,300,150,1500,700,60,150,70,1,4,40,2,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890109,9,4,2,84,1,-1,2,1,1,1,1,1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,71,1,-1,-1,10,1540,2,15,-1,-1,-1,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,3,3,21,2,2,2,2,2,2,2,15,40,46,4,6,71,6,10,9,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,2.0,-1,XX,XX,9999,1546,1,300,150,1500,700,60,150,70,1,4,40,4,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890110,10,4,2,84,1,-1,2,1,1,1,1,1,1,71,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,41,1,-1,-1,6,1607,2,16,-1,-1,-1,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,35,2,2,2,2,2,2,2,16,7,15,3,8,41,8,10,10,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,2.0,-1,XX,XX,9999,1615,1,300,150,1500,700,60,150,70,1,4,40,5,200111,200110,-1,2,2,1,40,4,2,-1
12081589,1,120815890111,11,4,2,84,1,-1,2,1,1,1,1,1,1,41,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1,-1,-1,12,1650,2,17,-1,-1,-1,6,-1,1,5,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,-1,2,2,2,2,2,2,2,16,50,0,3,10,1,10,10,11,1912193.5703,2304369.4958,1852920.446,1980421.6571,0,2.0,-1,XX,XX,9999,1700,1,300,150,1500,700,60,150,70,1,4,40,2,200111,200110,-1,2,2,1,40,4,2,-1
12081589,2,120815890201,1,4,2,84,25,-1,-1,-1,-1,-1,-1,-1,1,-1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,51,1,-1,-1,8,900,24,12,-1,-1,-1,6,1,1,5,2,1,1,2,1,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,1,2,120,2,2,2,2,2,2,2,9,0,0,10,180,51,180,10,1,2067052.7915,2370518.5955,2023798.5595,2053912.4809,1,24.0,-1,XX,XX,9999,1200,-1,300,150,1500,700,60,150,70,-1,1,42,5,200111,200110,4,2,2,1,42,4,2,-1
12081589,2,120815890202,2,4,2,84,3,-1,1,2,-1,-1,2,2,1,51,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,41,1,-1,-1,6,1400,6,14,-1,-1,-1,6,1,1,5,2,1,1,2,1,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,1,2,30,2,2,2,2,2,2,2,14,0,15,3,15,41,15,10,2,2067052.7915,2370518.5955,2023798.5595,2053912.4809,1,6.0,-1,XX,XX,9999,1415,-1,300,150,1500,700,60,150,70,-1,1,42,5,200111,200110,4,2,2,1,42,4,2,-1
12081589,2,120815890203,3,4,2,84,3,-1,1,2,-1,-1,2,2,1,41,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,12,1445,3,15,-1,-1,-1,6,1,1,5,2,1,1,2,1,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,1,2,420,2,2,2,2,2,2,2,14,45,0,10,15,1,15,10,3,2067052.7915,2370518.5955,2023798.5595,2053912.4809,1,3.0,-1,XX,XX,9999,1500,-1,300,150,1500,700,60,150,70,-1,1,42,2,200111,200110,4,2,2,1,42,4,2,-1
12081589,2,120815890204,4,4,2,84,4,-1,2,1,2,2,1,1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,41,1,-1,-1,6,2200,10,22,-1,-1,-1,6,1,1,5,2,1,1,2,1,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,1,1,45,2,2,2,2,2,2,2,22,0,15,3,15,41,15,10,4,2067052.7915,2370518.5955,2023798.5595,2053912.4809,0,10.0,-1,XX,XX,9999,2215,2,300,150,1500,700,60,150,70,4,1,42,2,200111,200110,4,2,2,1,42,4,2,-1
12081589,2,120815890205,5,4,2,84,4,-1,2,1,2,2,1,1,1,41,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,2,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,-1,-1,12,2300,10,23,-1,-1,-1,6,1,1,5,2,1,1,2,1,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,1,1,-1,2,2,2,2,2,2,2,23,0,15,3,15,1,15,10,5,2067052.7915,2370518.5955,2023798.5595,2053912.4809,0,10.0,-1,XX,XX,9999,2315,2,300,150,1500,700,60,150,70,4,1,42,2,200111,200110,4,2,2,1,42,4,2,-1
12081589,3,120815890301,1,4,2,84,1,-1,1,2,1,1,1,1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,54,1,-1,-1,8,935,3,9,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,40,2,2,2,2,2,2,2,9,35,50,10,15,54,15,10,1,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,3.0,-1,XX,XX,9999,950,1,300,150,1500,700,60,150,70,1,-1,7,3,200111,200110,-1,2,2,1,7,4,2,-1
12081589,3,120815890302,2,4,2,84,1,-1,1,2,1,1,1,1,1,54,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,54,1,-1,-1,8,1030,3,10,-1,-1,3,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,20,2,2,2,2,2,2,2,10,30,35,10,5,54,5,10,2,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,0.3333333333,-1,XX,XX,9999,1035,1,300,150,1500,700,60,150,70,1,-1,7,5,200111,200110,-1,2,2,1,7,4,2,-1
